,username,date,retweets,favorites,text,geo,mentions,hashtags,id,permalink,tweet_preprocessed,positive_score,negative_score,neutral_score,compound_score,sentiment
6134,zoulmak,2018-07-17 22:03,0,3,Roses are red #PrimeDay deals are sweet But Amazon exploits workers so instead I'm hitting delete pic.twitter.com/silTqUMcw4,,,#PrimeDay,1019258766234091522,https://twitter.com/zoulmak/status/1019258766234091522,roses red #primeday deals sweet amazon exploits workers instead i'm hitting delete,0.292,0.149,0.559,0.3182,neutral
6136,SoyMarielaGarom,2018-07-17 22:03,0,0,@yordienexa #YordiEnExa #PrimeDay #PrimeDayMexico @amazonmex Ella es Layla mi amorcito Perruno pic.twitter.com/xFkOTCWD0B,,@yordienexa @amazonmex,#YordiEnExa #PrimeDay #PrimeDayMexico,1019258759795879937,https://twitter.com/SoyMarielaGarom/status/1019258759795879937,@yordienexa #yordienexa #primeday #primedaymexico @amazonmex ella es layla mi amorcito perruno,0.0,0.0,1.0,0.0,neutral
6141,theactivetimes,2018-07-17 22:03,0,0,Your pet needs to get in on the #PrimeDay deals too! https:// theactivetimes.com/gear/n/best-am azon-prime-day-deals-pet-owners …,,,#PrimeDay,1019258679034630144,https://twitter.com/theactivetimes/status/1019258679034630144,pet needs get #primeday deals too! azon-prime-day-deals-pet-owners …,0.0,0.0,1.0,0.0,neutral
6144,coreyonradio,2018-07-17 22:02,0,1,"Still only in for 2 buys on #PrimeDay . A silverware tray and a door sound proofer"" for the bottom of the front door. Big spender here. That, and the deals are not great.....""",,,#PrimeDay,1019258672302706688,https://twitter.com/coreyonradio/status/1019258672302706688,"still buys #primeday . silverware tray door sound proofer"" bottom front door. big spender here. that, deals great.....""",0.0,0.0,1.0,0.0,neutral
6146,estela_vargas_c,2018-07-17 22:02,0,0,"Si eres miembro de Amazon Prime, tienes el 10% de descuento en TODAS las piezas. ¡Aprovecha el último día del #PrimeDay para adquirir artesanías mexicanas de Fonart_mx! https:// amzn.to/2Lcx3xd pic.twitter.com/SFjwYmVSX1",,,#PrimeDay,1019258610084470786,https://twitter.com/estela_vargas_c/status/1019258610084470786,"si eres miembro de amazon prime, tienes el % de descuento en todas las piezas. ¡aprovecha el último día del #primeday para adquirir artesanías mexicanas de fonart_mx! 1",0.074,0.0,0.926,0.2481,neutral
6148,ZojirushiUSA,2018-07-17 22:02,1,2,#PrimeDay is here! Zojirushi Fresh Brew Plus Thermal Carafe Coffee Maker EC-YTC100: http:// a.co/gTnd6T0 pic.twitter.com/VtJ7kXZENo,,,#PrimeDay,1019258541637423104,https://twitter.com/ZojirushiUSA/status/1019258541637423104,#primeday here! zojirushi fresh brew plus thermal carafe coffee maker ec-ytc100: 0,0.206,0.0,0.794,0.3802,neutral
6149,leonmextestigo,2018-07-17 22:02,0,0,"Really? ¿Pese a la impactante"" #LuisMiguelLaSerie ? Es extraño, ya que el día de ayer fue el #PrimeDay , que según informaciones fue un éxito e incluso llegó a saturar el sitio de #Amazon . #FelizMartes #WallStreet""",,,#LuisMiguelLaSerie #PrimeDay #Amazon #FelizMartes #WallStreet,1019258536935739392,https://twitter.com/leonmextestigo/status/1019258536935739392,"really? ¿pese la impactante"" #luismiguellaserie ? es extraño, ya que el día de ayer fue el #primeday , que según informaciones fue un éxito e incluso llegó saturar el sitio de #amazon . #felizmartes #wallstreet""",0.0,0.0,1.0,0.0,neutral
6150,nanasfrugal,2018-07-17 22:02,0,0,#Free Download #Music On In Pieces #GarthBrooks Get The Details (aff) https:// amzn.to/2LdYGJr #Amazon #PrimeDay pic.twitter.com/bHRoUGJcRC,,,#Free #Music #GarthBrooks #Amazon #PrimeDay,1019258525199917056,https://twitter.com/nanasfrugal/status/1019258525199917056,#free download #music pieces #garthbrooks get details (aff) #amazon #primeday c,0.0,0.0,1.0,0.0,neutral
6151,NekoBlakii,2018-07-17 22:02,0,4,N'oubliez pas pendant le #PrimeDay avec Amazon Prime vous avez le droit à des skins exclusifs gratuitement sur #PUBG #deadmau5 pic.twitter.com/JKrmuacRO4,,,#PrimeDay #PUBG #deadmau5,1019258523438452737,https://twitter.com/NekoBlakii/status/1019258523438452737,n'oubliez pas pendant le #primeday avec amazon prime vous avez le droit à des skins exclusifs gratuitement sur #pubg #deadmau5,0.082,0.0,0.918,0.1779,neutral
6152,VG247,2018-07-17 22:02,1,1,The DLC-packed Final Fantasy XV Royal Edition is down to $25 in a #PrimeDay lightning deal - https://www. amazon.com/Final-Fantasy- XV-Royal-PlayStation-4/dp/B0792HGXB7?tag=vg247-prime-20 … pic.twitter.com/WbFTR0bYiL,,,#PrimeDay,1019258505709178880,https://twitter.com/VG247/status/1019258505709178880,dlc-packed final fantasy xv royal edition $25 #primeday lightning deal - . xv-royal-playstation-4/dp/b0792hgxb7?tag=vg247-prime-20 …,0.0,0.0,1.0,0.0,neutral
6153,rogueindex,2018-07-17 22:02,0,0,"With Prime Day upon us, remember your local businesses. #amazon #primeday #thinklocal #shoplocal #local #shop #prime #southernoregon #roguevalley #oregon #internet #online #ecommerce … https://www. instagram.com/p/BlVu8iSHjE9/ ?utm_source=ig_twitter_share&igshid=1rh5i71on7e4e …",,,#amazon #primeday #thinklocal #shoplocal #local #shop #prime #southernoregon #roguevalley #oregon #internet #online #ecommerce,1019258481742876672,https://twitter.com/rogueindex/status/1019258481742876672,"prime day upon us, remember local businesses. #amazon #primeday #thinklocal #shoplocal #local #shop #prime #southernoregon #roguevalley #oregon #internet #online #ecommerce … . ?utm_source=ig_twitter_share&igshid=1rh5i71on7e4e …",0.0,0.0,1.0,0.0,neutral
6155,DCGirlinPearls,2018-07-17 22:01,0,0,Lunch break reading: My Amazon #PrimeDay picks http:// dcgirlinpearls.com/2018/07/my-ama zon-prime-day-picks/ …,,,#PrimeDay,1019258417867907072,https://twitter.com/DCGirlinPearls/status/1019258417867907072,lunch break reading: amazon #primeday picks zon-prime-day-picks/ …,0.195,0.0,0.805,0.1779,neutral
6156,GiveItAWhirl81,2018-07-17 22:01,0,0,"Just saw this on Amazon: TRUWOMEN Plant Fueled Protein Bar, Daydream... by @TRUWOMEN for $26.78 https:// amzn.to/2zMbdiR via @amazon #affiliate #PrimeDay #PrimeDay2018 #amazon #shopping #protein #healthy",,@TRUWOMEN @amazon,#affiliate #PrimeDay #PrimeDay2018 #amazon #shopping #protein #healthy,1019258416102084608,https://twitter.com/GiveItAWhirl81/status/1019258416102084608,"saw amazon: truwomen plant fueled protein bar, daydream... @truwomen $26.78 via @amazon #affiliate #primeday #primeday2018 #amazon #shopping #protein #healthy",0.086,0.0,0.914,0.1779,neutral
6159,lawrenceroman,2018-07-17 22:01,0,0,#PRIMEDAY is here; Check out the @AFuenteCigars Coffee store on #amazon https://www. amazon.com/stores/page/F9 38748C-036F-4F10-AF7B-32053ABCA430?ingress=5&channel=twitter … via @Amazon #arturofuente #cigars #coffee #amazonprime #arturofuentecoffee,,@AFuenteCigars @Amazon,#PRIMEDAY #amazon #arturofuente #cigars #coffee #amazonprime #arturofuentecoffee,1019258328243941376,https://twitter.com/lawrenceroman/status/1019258328243941376,#primeday here; check @afuentecigars coffee store #amazon . 9 c-036f-4f10-af7b-32053abca430?ingress=5&channel=twitter … via @amazon #arturofuente #cigars #coffee #amazonprime #arturofuentecoffee,0.0,0.0,1.0,0.0,neutral
6160,PabloMont84,2018-07-17 22:01,0,2,Hoy aprovechando el #primeday de @AmazonESP he probado las taquillas de Amazon Locker del centre comercial la Fira de Reus (alias Irene) para recoger un pedido... pic.twitter.com/wWGS1QymqA,,@AmazonESP,#primeday,1019258300821581824,https://twitter.com/PabloMont84/status/1019258300821581824,hoy aprovechando el #primeday de @amazonesp probado las taquillas de amazon locker del centre comercial la fira de reus (alias irene) para recoger un pedido...,0.066,0.0,0.934,0.1779,neutral
6161,edgelimited13,2018-07-17 22:01,0,0,"Very disappointed in #PrimeDay this year, nothing very interesting. The Regal Movie gift card sold out in less then a minute. So far ended up with vitamins only lol #PrimeDay2018",,,#PrimeDay #PrimeDay2018,1019258290444881920,https://twitter.com/edgelimited13/status/1019258290444881920,"disappointed #primeday year, nothing interesting. regal movie gift card sold less minute. far ended vitamins lol #primeday2018",0.237,0.223,0.54,0.088,neutral
6163,ZojirushiUSA,2018-07-17 22:01,0,1,#PrimeDay is here! Zojirushi ZUTTO® Coffee Maker EC-DAC50: http:// a.co/29Q1nTF pic.twitter.com/5oIWckk4hF,,,#PrimeDay,1019258219443585024,https://twitter.com/ZojirushiUSA/status/1019258219443585024,#primeday here! zojirushi zutto® coffee maker ec-dac50:,0.0,0.0,1.0,0.0,neutral
6168,DealsDT,2018-07-17 22:01,3,8,Get into that #PrimeDay Flo with this exclusive giveaway! https://www. digitaltrends.com/giveaways/flo- leak-detector-giveaway/?utm_source=twitter&utm_medium=social&utm_campaign=primeday18_dealstwitter …,,,#PrimeDay,1019258175927791617,https://twitter.com/DealsDT/status/1019258175927791617,get #primeday flo exclusive giveaway! . leak-detector-giveaway/?utm_source=twitter&utm_medium=social&utm_campaign=primeday18_dealstwitter …,0.23,0.0,0.77,0.2003,neutral
6169,FormulaTV,2018-07-17 22:00,0,0,Se acabó preocuparte por que no tienes espacio en el ordenador con este disco duro de 8TB #PrimeDay https:// frml.tv/81961 pic.twitter.com/txg97TkgPF,,,#PrimeDay,1019258158924091392,https://twitter.com/FormulaTV/status/1019258158924091392,se acabó preocuparte por que tienes espacio en el ordenador con este disco duro de tb #primeday 1,0.0,0.0,1.0,0.0,neutral
6171,AlexWhitcomb,2018-07-17 22:00,48,78,Amazon workers in Europe have been striking against #PrimeDay to call attention to their terrible working conditions: https:// wired.trib.al/3qYyq0D,,,#PrimeDay,1019258119669481473,https://twitter.com/AlexWhitcomb/status/1019258119669481473,amazon workers europe striking #primeday call attention terrible working conditions: 0d,0.123,0.225,0.652,-0.34,neutral
6173,MotherOfPearl81,2018-07-17 22:00,0,0,"Just saw this on Amazon: TRUWOMEN Plant Fueled Protein Bar, Daydream... by TRUWOMEN for $33.48 https:// amzn.to/2us3JfO via @amazon #primeday #deal #protein #sale #amazon #affiliate",,@amazon,#primeday #deal #protein #sale #amazon #affiliate,1019258091882385408,https://twitter.com/MotherOfPearl81/status/1019258091882385408,"saw amazon: truwomen plant fueled protein bar, daydream... truwomen $33.48 via @amazon #primeday #deal #protein #sale #amazon #affiliate",0.091,0.0,0.909,0.1779,neutral
6174,LuisGyG,2018-07-17 22:00,0,0,@AmazonESP #PrimeDay : 10 ofertas en #ESP que debes aprovechar YA!!!! https:// ift.tt/2JwjK95,,@AmazonESP,#PrimeDay #ESP,1019258075079995392,https://twitter.com/LuisGyG/status/1019258075079995392,@amazonesp #primeday : ofertas en #esp que debes aprovechar ya!!!!,0.0,0.0,1.0,0.0,neutral
6175,WiltonCakes,2018-07-17 22:00,1,6,#AmazonPrimeDay Deal: Turn your desserts into works of art with the Ultimate Cake Decorating Tools Set! http:// ow.ly/gVFD50hZZZ0 #primedaydeals #primeday pic.twitter.com/GrT4RxBCHE,,,#AmazonPrimeDay #primedaydeals #primeday,1019258047838015488,https://twitter.com/WiltonCakes/status/1019258047838015488,#amazonprimeday deal: turn desserts works art ultimate cake decorating tools set! 0 #primedaydeals #primeday,0.0,0.0,1.0,0.0,neutral
6177,alexbonestrump,2018-07-17 22:00,0,1,Ed Sheeran is a bigger shock rocker than marilyn Manson #truth #PrimeDay #WorldEmojiDay,,,#truth #PrimeDay #WorldEmojiDay,1019258030511280128,https://twitter.com/alexbonestrump/status/1019258030511280128,ed sheeran bigger shock rocker marilyn manson #truth #primeday #worldemojiday,0.0,0.224,0.776,-0.3818,neutral
6179,RetailMKSL,2018-07-17 22:00,0,0,"Even with site issues, Amazon Prime Day is forcing retailers to have sales of their own to keep up http:// bit.ly/2Jw3ntk #PrimeDay #Retail #ECommerce",,,#PrimeDay #Retail #ECommerce,1019258002937929728,https://twitter.com/RetailMKSL/status/1019258002937929728,"even site issues, amazon prime day forcing retailers sales keep #primeday #retail #ecommerce",0.124,0.0,0.876,0.1779,neutral
6180,HabitatWD,2018-07-17 22:00,0,0,"It's still Prime Day! When you use our link, a percentage of your purchases go back towards Habitat for Humanity of Weber and Davis. Continue to shop and Amazon will give. http:// smile.amazon.com/ch/42-1644363 #primeday at #habitatwd pic.twitter.com/Eu4zFQwjJL",,,#primeday #habitatwd,1019257996071919617,https://twitter.com/HabitatWD/status/1019257996071919617,"still prime day! use link, percentage purchases go back towards habitat humanity weber davis. continue shop amazon give. #primeday #habitatwd",0.095,0.0,0.905,0.2481,neutral
6182,shopsavvy,2018-07-17 22:00,0,0,Amazon #PrimeDay Deal: YETI Hopper TWO Portable Cooler - $174.99 ($75 off)! https:// buff.ly/2zNKGll pic.twitter.com/Kwbrcchz8a,,,#PrimeDay,1019257989423947777,https://twitter.com/shopsavvy/status/1019257989423947777,amazon #primeday deal: yeti hopper two portable cooler - $174.99 ($75 off)!,0.166,0.0,0.834,0.2481,neutral
6184,mytechnology,2018-07-17 22:00,0,0,Come è andato il vostro Amazon Prime Day? #amazonprimeday #primeday http:// youtu.be/juww3INKjiA?a,,,#amazonprimeday #primeday,1019257980531953664,https://twitter.com/mytechnology/status/1019257980531953664,come è andato il vostro amazon prime day? #amazonprimeday #primeday,0.159,0.0,0.841,0.1779,neutral
6186,thegeekgroup,2018-07-17 22:00,0,0,"Christmas is just 5 months away. It's never too early to start holiday shopping. Take advantage of #PrimeDay deals on educational STEM toys, with discounts from 30%-70% off (affiliate link) https:// amzn.to/2Juo8Wm",,,#PrimeDay,1019257977193287680,https://twitter.com/thegeekgroup/status/1019257977193287680,"christmas months away. never early start holiday shopping. take advantage #primeday deals educational stem toys, discounts %-70% (affiliate link)",0.094,0.106,0.8,-0.0665,neutral
6187,Alhe_K_jom,2018-07-17 22:00,0,0,"#YordiEnExa #PrimeDayMexico #primeday Mi perrhija metiendo la carita donde no debe, pero es que esas flores huelen riquísimo... pic.twitter.com/DklscChgBC",,,#YordiEnExa #PrimeDayMexico #primeday,1019257972990664705,https://twitter.com/Alhe_K_jom/status/1019257972990664705,"#yordienexa #primedaymexico #primeday mi perrhija metiendo la carita donde debe, pero es que esas flores huelen riquísimo... c",0.0,0.0,1.0,0.0,neutral
6190,smartcatchermat,2018-07-17 22:00,1,0,Hurry! Get the #Smartcatcher Black & Silver #Kitchen #Mat before #PrimeDay ends. #Amazon #Prime http:// ow.ly/2YG030kZH27,,,#Smartcatcher #Kitchen #Mat #PrimeDay #Amazon #Prime,1019257959690448896,https://twitter.com/smartcatchermat/status/1019257959690448896,hurry! get #smartcatcher black & silver #kitchen #mat #primeday ends. #amazon #prime,0.0,0.0,1.0,0.0,neutral
6192,baratukin,2018-07-17 22:00,0,0,Sartén de titanio https:// baratukin.es/go/baratwit-21 /B002A04IRE/0/t/21?utm_source=twitter&utm_medium=tweet_descuento&utm_campaign=B002A04IRE … baja de 75.45€ a 61.50€. #primeday pic.twitter.com/AtdQ2VLzUx,,,#primeday,1019257949464776707,https://twitter.com/baratukin/status/1019257949464776707,sartén de titanio 21 /b002a04ire/0/t/21?utm_source=twitter&utm_medium=tweet_descuento&utm_campaign=b002a04ire … baja de 5€ 0€. #primeday,0.0,0.0,1.0,0.0,neutral
6195,SEDESOL_mx,2018-07-17 22:00,12,11,"Si eres miembro de Amazon Prime, tienes el 10% de descuento en TODAS las piezas. ¡Aprovecha el último día del #PrimeDay para adquirir artesanías mexicanas de @Fonart_mx ! https:// amzn.to/2Lcx3xd pic.twitter.com/WlFkimxWFZ",,@Fonart_mx,#PrimeDay,1019257925636841473,https://twitter.com/SEDESOL_mx/status/1019257925636841473,"si eres miembro de amazon prime, tienes el % de descuento en todas las piezas. ¡aprovecha el último día del #primeday para adquirir artesanías mexicanas de @fonart_mx !",0.074,0.0,0.926,0.2481,neutral
6197,FandomNet,2018-07-17 22:00,0,0,"In  #PrimeDay perks that bookish folks can actually use"" news: @Audible is 66% off for 3 months right now and it will change the way you devour books! https:// amzn.to/2utr7K0""",,@Audible,#PrimeDay,1019257924785459202,https://twitter.com/FandomNet/status/1019257924785459202,"#primeday perks bookish folks actually use"" news: @audible % months right change way devour books! 0""",0.0,0.0,1.0,0.0,neutral
6198,Dustyisawesome,2018-07-17 21:59,0,0,More #primeday fun1. What do I need/want? #AmazonPrimeDay2018 @amazon,,@amazon,#primeday #AmazonPrimeDay2018,1019257909035831296,https://twitter.com/Dustyisawesome/status/1019257909035831296,#primeday fun1. need/want? #amazonprimeday2018 @amazon,0.0,0.0,1.0,0.0,neutral
6199,Overbookedpod,2018-07-17 21:59,0,1,Can now confirm that the official position of #overbookedpod is that @amazon 's treatment of its workers can get in the sea. #primeday #boycottamazon #amazon #primeday2018 #AmazonPrimeDay #amazonstrike,,@amazon,#overbookedpod #primeday #boycottamazon #amazon #primeday2018 #AmazonPrimeDay #amazonstrike,1019257905705639937,https://twitter.com/Overbookedpod/status/1019257905705639937,confirm official position #overbookedpod @amazon 's treatment workers get sea. #primeday #boycottamazon #amazon #primeday2018 #amazonprimeday #amazonstrike,0.0,0.0,1.0,0.0,neutral
6200,ArteagaEgiluz,2018-07-17 21:59,0,0,"Ya puedo confirmarlo: @amazon con ayuda de @AmazonHelp ha tenido a bien timarme y engañarme y, lo que es peor, tratarme como tonto en todo el proceso de reclamación. No hay problema, procederé a contactar con @consumidores y @facua para actuar en consecuencia #PrimeDay #TimoDay",,@amazon @AmazonHelp @consumidores @facua,#PrimeDay #TimoDay,1019257884360757248,https://twitter.com/ArteagaEgiluz/status/1019257884360757248,"ya puedo confirmarlo: @amazon con ayuda de @amazonhelp ha tenido bien timarme engañarme y, lo que es peor, tratarme como tonto en todo el proceso de reclamación. hay problema, procederé contactar con @consumidores @facua para actuar en consecuencia #primeday #timoday",0.058,0.0,0.942,0.34,neutral
6207,Soy_Alan_Diazz,2018-07-17 21:59,0,0,@yordienexa #YordiEnEXA #PrimeDay pic.twitter.com/pX5Bkljopi,,@yordienexa,#YordiEnEXA #PrimeDay,1019257768077877248,https://twitter.com/Soy_Alan_Diazz/status/1019257768077877248,@yordienexa #yordienexa #primeday,0.0,0.0,1.0,0.0,neutral
6208,Androidheadline,2018-07-17 21:59,2,7,Deal: Unlocked Moto X4 Smartphone For Just $199.99 - Prime Day 2018 https://www. androidheadlines.com/2018/07/deal-u nlocked-moto-x4-smartphone-for-just-199-99-prime-day-2018.html … #android #deals #sale #amazon #primeday,,,#android #deals #sale #amazon #primeday,1019257755906043904,https://twitter.com/Androidheadline/status/1019257755906043904,deal: unlocked moto x4 smartphone $199.99 - prime day . nlocked-moto-x4-smartphone-for-just-199-99-prime-day-2018.html … #android #deals #sale #amazon #primeday,0.0,0.0,1.0,0.0,neutral
